1.237920000000000073e+03,9.469429999999999836e+02,4.920230000000000246e+02,6.205599999999999454e+02,4.233260000000000218e+02,4.316530000000000200e+02,3.567839999999999918e+02,2.730849999999999795e+02,2.552290000000000134e+02,1.195772999999999911e+03,0.000000000000000000e+00,6.996500000000000341e+01,3.997069999999999936e+02,1.147490999999999985e+03,4.153539999999999850e+02,1.588009999999999877e+02,1.596920000000000073e+02,1.699790000000000134e+02,1.727810000000000059e+02,6.108410000000000082e+02,1.439384999999999991e+03,5.255819999999999936e+02,6.757110000000000127e+02,4.906659999999999968e+02,6.828150000000000546e+02,7.068200000000000500e+02,5.033639999999999759e+02,5.598790000000000191e+02,1.214246000000000095e+03,1.036753999999999905e+03,8.322039999999999509e+02,1.172699000000000069e+03,8.998990000000000009e+02,9.044619999999999891e+02,1.060300999999999931e+03,9.291760000000000446e+02,1.024828999999999951e+03
1.186968000000000075e+03,8.964360000000000355e+02,4.635690000000000168e+02,5.779950000000000045e+02,3.947119999999999891e+02,3.832060000000000173e+02,3.117239999999999895e+02,2.152119999999999891e+02,1.968530000000000086e+02,1.130986000000000104e+03,6.996500000000000341e+01,0.000000000000000000e+00,3.324049999999999727e+02,1.081142000000000053e+03,3.472189999999999941e+02,9.794499999999999318e+01,1.046230000000000047e+02,1.162420000000000044e+02,1.203449999999999989e+02,5.409070000000000391e+02,1.370594000000000051e+03,4.576929999999999836e+02,6.062910000000000537e+02,4.260369999999999777e+02,6.144230000000000018e+02,6.387329999999999472e+02,4.885529999999999973e+02,5.134329999999999927e+02,1.145196999999999889e+03,9.718300000000000409e+02,8.188769999999999527e+02,1.109805000000000064e+03,8.708239999999999554e+02,8.777799999999999727e+02,1.006767000000000053e+03,9.131029999999999518e+02,9.804969999999999573e+02
9.033930000000000291e+02,6.223519999999999754e+02,3.709830000000000041e+02,3.754320000000000164e+02,3.291120000000000232e+02,2.055649999999999977e+02,2.065529999999999973e+02,1.544710000000000036e+02,1.652040000000000077e+02,8.006760000000000446e+02,3.997069999999999936e+02,3.324049999999999727e+02,0.000000000000000000e+00,7.489349999999999454e+02,2.334799999999999898e+01,2.891139999999999759e+02,3.054599999999999795e+02,3.068759999999999764e+02,3.102570000000000050e+02,2.521630000000000109e+02,1.041141000000000076e+03,2.513940000000000055e+02,3.357860000000000014e+02,2.837250000000000227e+02,3.677300000000000182e+02,3.951909999999999741e+02,6.332980000000000018e+02,5.000840000000000032e+02,8.623029999999999973e+02,7.486889999999999645e+02,9.299239999999999782e+02,9.017519999999999527e+02,9.043769999999999527e+02,9.227999999999999545e+02,8.815449999999999591e+02,1.005303999999999974e+03,9.194940000000000282e+02
5.077930000000000064e+02,4.835140000000000100e+02,8.662910000000000537e+02,7.027019999999999982e+02,8.896390000000000100e+02,7.769650000000000318e+02,8.472699999999999818e+02,8.820449999999999591e+02,8.981609999999999445e+02,8.806000000000000227e+01,1.147490999999999985e+03,1.081142000000000053e+03,7.489349999999999454e+02,0.000000000000000000e+00,7.356349999999999909e+02,1.031912000000000035e+03,1.046087999999999965e+03,1.045017000000000053e+03,1.047365999999999985e+03,6.073079999999999927e+02,3.388919999999999959e+02,7.475359999999999445e+02,6.038659999999999854e+02,8.248550000000000182e+02,6.470729999999999791e+02,6.478410000000000082e+02,1.267381000000000085e+03,1.029088999999999942e+03,5.541649999999999636e+02,7.381319999999999482e+02,1.470340999999999894e+03,8.536979999999999791e+02,1.347436999999999898e+03,1.377758000000000038e+03,1.052623000000000047e+03,1.508281999999999925e+03,1.204736000000000104e+03
9.031810000000000400e+02,6.246200000000000045e+02,3.913580000000000041e+02,3.885830000000000268e+02,3.509950000000000045e+02,2.250109999999999957e+02,2.292959999999999923e+02,1.764449999999999932e+02,1.863839999999999861e+02,7.891929999999999836e+02,4.153539999999999850e+02,3.472189999999999941e+02,2.334799999999999898e+01,7.356349999999999909e+02,0.000000000000000000e+00,2.984809999999999945e+02,3.140590000000000259e+02,3.146440000000000055e+02,3.177230000000000132e+02,2.290140000000000100e+02,1.024298000000000002e+03,2.305349999999999966e+02,3.124610000000000127e+02,2.664669999999999845e+02,3.444850000000000136e+02,3.719490000000000123e+02,6.289560000000000173e+02,4.869990000000000236e+02,8.397820000000000391e+02,7.254149999999999636e+02,9.211929999999999836e+02,8.785789999999999509e+02,8.909450000000000500e+02,9.099619999999999891e+02,8.605170000000000528e+02,9.950349999999999682e+02,9.010410000000000537e+02
1.178842000000000098e+03,8.911770000000000209e+02,5.031009999999999991e+02,5.924450000000000500e+02,4.363790000000000191e+02,3.927230000000000132e+02,3.318260000000000218e+02,2.164540000000000077e+02,1.994699999999999989e+02,1.087377999999999929e+03,1.588009999999999877e+02,9.794499999999999318e+01,2.891139999999999759e+02,1.031912000000000035e+03,2.984809999999999945e+02,0.000000000000000000e+00,1.925300000000000011e+01,2.797800000000000153e+01,3.333800000000000097e+01,4.660129999999999768e+02,1.308768000000000029e+03,3.699049999999999727e+02,5.246810000000000400e+02,3.319639999999999986e+02,5.278239999999999554e+02,5.510789999999999509e+02,4.226250000000000000e+02,4.184789999999999850e+02,1.060519999999999982e+03,8.780099999999999909e+02,7.501459999999999582e+02,1.014095000000000027e+03,7.866359999999999673e+02,7.956230000000000473e+02,9.089589999999999463e+02,8.408790000000000191e+02,8.856730000000000018e+02
1.197219000000000051e+03,9.097849999999999682e+02,5.218079999999999927e+02,6.116879999999999882e+02,4.549110000000000014e+02,4.119610000000000127e+02,3.510040000000000191e+02,2.357019999999999982e+02,2.187220000000000084e+02,1.102355999999999995e+03,1.596920000000000073e+02,1.046230000000000047e+02,3.054599999999999795e+02,1.046087999999999965e+03,3.140590000000000259e+02,1.925300000000000011e+01,0.000000000000000000e+00,1.182799999999999940e+01,1.666700000000000159e+01,4.755779999999999745e+02,1.320553000000000111e+03,3.751630000000000109e+02,5.319850000000000136e+02,3.336190000000000282e+02,5.331789999999999736e+02,5.559199999999999591e+02,4.049010000000000105e+02,4.089399999999999977e+02,1.066108999999999924e+03,8.790549999999999500e+02,7.330220000000000482e+02,1.013519999999999982e+03,7.725259999999999536e+02,7.809829999999999472e+02,9.031069999999999709e+02,8.242980000000000018e+02,8.760960000000000036e+02
1.201219000000000051e+03,9.142799999999999727e+02,5.309389999999999645e+02,6.185270000000000437e+02,4.643009999999999877e+02,4.187690000000000055e+02,3.589669999999999845e+02,2.427680000000000007e+02,2.260910000000000082e+02,1.102026000000000067e+03,1.699790000000000134e+02,1.162420000000000044e+02,3.068759999999999764e+02,1.045017000000000053e+03,3.146440000000000055e+02,2.797800000000000153e+01,1.182799999999999940e+01,0.000000000000000000e+00,5.365000000000000213e+00,4.711800000000000068e+02,1.317497000000000071e+03,3.683299999999999841e+02,5.261639999999999873e+02,3.251100000000000136e+02,5.262889999999999873e+02,5.487549999999999955e+02,3.946789999999999736e+02,3.972359999999999900e+02,1.059213999999999942e+03,8.700879999999999654e+02,7.223869999999999436e+02,1.003918999999999983e+03,7.608790000000000191e+02,7.694320000000000164e+02,8.919729999999999563e+02,8.133759999999999764e+02,8.643690000000000282e+02
1.205377999999999929e+03,9.185919999999999845e+02,5.362480000000000473e+02,6.234500000000000455e+02,4.696329999999999814e+02,4.236949999999999932e+02,3.641200000000000045e+02,2.477680000000000007e+02,2.311529999999999916e+02,1.104672000000000025e+03,1.727810000000000059e+02,1.203449999999999989e+02,3.102570000000000050e+02,1.047365999999999985e+03,3.177230000000000132e+02,3.333800000000000097e+01,1.666700000000000159e+01,5.365000000000000213e+00,0.000000000000000000e+00,4.721000000000000227e+02,1.318984999999999900e+03,3.680110000000000241e+02,5.263590000000000373e+02,3.238020000000000209e+02,5.259049999999999727e+02,5.482129999999999654e+02,3.893140000000000214e+02,3.930889999999999986e+02,1.058788999999999987e+03,8.684149999999999636e+02,7.170399999999999636e+02,1.001803999999999974e+03,7.558600000000000136e+02,7.643369999999999891e+02,8.885750000000000455e+02,8.080639999999999645e+02,8.601620000000000346e+02
9.017450000000000045e+02,6.606730000000000018e+02,5.917469999999999573e+02,5.353460000000000036e+02,5.640199999999999818e+02,4.269309999999999832e+02,4.511680000000000064e+02,4.037649999999999864e+02,4.116589999999999918e+02,6.780979999999999563e+02,6.108410000000000082e+02,5.409070000000000391e+02,2.521630000000000109e+02,6.073079999999999927e+02,2.290140000000000100e+02,4.660129999999999768e+02,4.755779999999999745e+02,4.711800000000000068e+02,4.721000000000000227e+02,0.000000000000000000e+00,8.509310000000000400e+02,1.414010000000000105e+02,8.695600000000000307e+01,2.192899999999999920e+02,1.328650000000000091e+02,1.585540000000000020e+02,6.625240000000000009e+02,4.416209999999999809e+02,6.135560000000000400e+02,5.043109999999999786e+02,8.961539999999999964e+02,6.600000000000000000e+02,8.143909999999999627e+02,8.397240000000000464e+02,6.826699999999999591e+02,9.510769999999999982e+02,7.603669999999999618e+02
7.604099999999999682e+02,8.111250000000000000e+02,1.200509000000000015e+03,1.040028000000000020e+03,1.219612000000000080e+03,1.099884000000000015e+03,1.166126999999999953e+03,1.185587999999999965e+03,1.200214999999999918e+03,3.548190000000000168e+02,1.439384999999999991e+03,1.370594000000000051e+03,1.041141000000000076e+03,3.388919999999999959e+02,1.024298000000000002e+03,1.308768000000000029e+03,1.320553000000000111e+03,1.317497000000000071e+03,1.318984999999999900e+03,8.509310000000000400e+02,0.000000000000000000e+00,9.789690000000000509e+02,8.176480000000000246e+02,1.050631000000000085e+03,8.443010000000000446e+02,8.348049999999999500e+02,1.475306000000000040e+03,1.217481999999999971e+03,4.964940000000000282e+02,7.742079999999999700e+02,1.623230999999999995e+03,8.354189999999999827e+02,1.467220000000000027e+03,1.500005000000000109e+03,1.094388999999999896e+03,1.641904999999999973e+03,1.273037000000000035e+03
1.032288999999999987e+03,7.790349999999999682e+02,6.218890000000000100e+02,6.039439999999999600e+02,5.800919999999999845e+02,4.552749999999999773e+02,4.555860000000000127e+02,3.746689999999999827e+02,3.763090000000000259e+02,8.192770000000000437e+02,5.255819999999999936e+02,4.576929999999999836e+02,2.513940000000000055e+02,7.475359999999999445e+02,2.305349999999999966e+02,3.699049999999999727e+02,3.751630000000000109e+02,3.683299999999999841e+02,3.680110000000000241e+02,1.414010000000000105e+02,9.789690000000000509e+02,0.000000000000000000e+00,1.636260000000000048e+02,7.789300000000000068e+01,1.580190000000000055e+02,1.812889999999999873e+02,5.211549999999999727e+02,3.066960000000000264e+02,6.909479999999999791e+02,5.217290000000000418e+02,7.615240000000000009e+02,6.682250000000000227e+02,6.947050000000000409e+02,7.177970000000000255e+02,6.301509999999999536e+02,8.213519999999999754e+02,6.754429999999999836e+02
9.432219999999999800e+02,7.177169999999999845e+02,6.785299999999999727e+02,6.174210000000000491e+02,6.509099999999999682e+02,5.138840000000000146e+02,5.372210000000000036e+02,4.846229999999999905e+02,4.912450000000000045e+02,6.810890000000000555e+02,6.757110000000000127e+02,6.062910000000000537e+02,3.357860000000000014e+02,6.038659999999999854e+02,3.124610000000000127e+02,5.246810000000000400e+02,5.319850000000000136e+02,5.261639999999999873e+02,5.263590000000000373e+02,8.695600000000000307e+01,8.176480000000000246e+02,1.636260000000000048e+02,0.000000000000000000e+00,2.329830000000000041e+02,5.679500000000000171e+01,7.714900000000000091e+01,6.670739999999999554e+02,4.255810000000000173e+02,5.396910000000000309e+02,4.173709999999999809e+02,8.729339999999999691e+02,5.730589999999999691e+02,7.728769999999999527e+02,8.002019999999999982e+02,6.054249999999999545e+02,9.198479999999999563e+02,6.954519999999999982e+02
1.105640000000000100e+03,8.476699999999999591e+02,6.519460000000000264e+02,6.525069999999999482e+02,6.039270000000000209e+02,4.887690000000000055e+02,4.771270000000000095e+02,3.816449999999999818e+02,3.794990000000000236e+02,8.970320000000000391e+02,4.906659999999999968e+02,4.260369999999999777e+02,2.837250000000000227e+02,8.248550000000000182e+02,2.664669999999999845e+02,3.319639999999999986e+02,3.336190000000000282e+02,3.251100000000000136e+02,3.238020000000000209e+02,2.192899999999999920e+02,1.050631000000000085e+03,7.789300000000000068e+01,2.329830000000000041e+02,0.000000000000000000e+00,2.141419999999999959e+02,2.322259999999999991e+02,4.433179999999999836e+02,2.352230000000000132e+02,7.410309999999999491e+02,5.460960000000000036e+02,6.881970000000000027e+02,6.844270000000000209e+02,6.320499999999999545e+02,6.534550000000000409e+02,6.124579999999999700e+02,7.512780000000000200e+02,6.364859999999999900e+02
9.986000000000000227e+02,7.745109999999999673e+02,7.213680000000000518e+02,6.680769999999999982e+02,6.901770000000000209e+02,5.551730000000000018e+02,5.728060000000000400e+02,5.107389999999999759e+02,5.155810000000000173e+02,7.264519999999999982e+02,6.828150000000000546e+02,6.144230000000000018e+02,3.677300000000000182e+02,6.470729999999999791e+02,3.444850000000000136e+02,5.278239999999999554e+02,5.331789999999999736e+02,5.262889999999999873e+02,5.259049999999999727e+02,1.328650000000000091e+02,8.443010000000000446e+02,1.580190000000000055e+02,5.679500000000000171e+01,2.141419999999999959e+02,0.000000000000000000e+00,2.746799999999999997e+01,6.326910000000000309e+02,3.831970000000000027e+02,5.329389999999999645e+02,3.810129999999999768e+02,8.249239999999999782e+02,5.342980000000000018e+02,7.191820000000000164e+02,7.469930000000000518e+02,5.512960000000000491e+02,8.689299999999999500e+02,6.386920000000000073e+02
1.011254999999999995e+03,7.920309999999999491e+02,7.483250000000000455e+02,6.930599999999999454e+02,7.174869999999999663e+02,5.822820000000000391e+02,6.002599999999999909e+02,5.378890000000000100e+02,5.425750000000000455e+02,7.286799999999999500e+02,7.068200000000000500e+02,6.387329999999999472e+02,3.951909999999999741e+02,6.478410000000000082e+02,3.719490000000000123e+02,5.510789999999999509e+02,5.559199999999999591e+02,5.487549999999999955e+02,5.482129999999999654e+02,1.585540000000000020e+02,8.348049999999999500e+02,1.812889999999999873e+02,7.714900000000000091e+01,2.322259999999999991e+02,2.746799999999999997e+01,0.000000000000000000e+00,6.406100000000000136e+02,3.866970000000000027e+02,5.107939999999999827e+02,3.535749999999999886e+02,8.225720000000000027e+02,5.068430000000000177e+02,7.105059999999999718e+02,7.389769999999999754e+02,5.282849999999999682e+02,8.635979999999999563e+02,6.209109999999999445e+02
1.527092000000000098e+03,1.253136999999999944e+03,9.231680000000000064e+02,9.928529999999999518e+02,8.576559999999999491e+02,7.963210000000000264e+02,7.460030000000000427e+02,6.268379999999999654e+02,6.123410000000000082e+02,1.340315000000000055e+03,5.033639999999999759e+02,4.885529999999999973e+02,6.332980000000000018e+02,1.267381000000000085e+03,6.289560000000000173e+02,4.226250000000000000e+02,4.049010000000000105e+02,3.946789999999999736e+02,3.893140000000000214e+02,6.625240000000000009e+02,1.475306000000000040e+03,5.211549999999999727e+02,6.670739999999999554e+02,4.433179999999999836e+02,6.326910000000000309e+02,6.406100000000000136e+02,0.000000000000000000e+00,2.646340000000000146e+02,1.099136999999999944e+03,8.341459999999999582e+02,3.303469999999999800e+02,9.210650000000000546e+02,4.150600000000000023e+02,4.129189999999999827e+02,7.094410000000000309e+02,4.259069999999999823e+02,6.052680000000000291e+02
1.338984999999999900e+03,1.082893000000000029e+03,8.513590000000000373e+02,8.753310000000000173e+02,7.951530000000000200e+02,6.972999999999999545e+02,6.697899999999999636e+02,5.580309999999999491e+02,5.497740000000000009e+02,1.106650000000000091e+03,5.598790000000000191e+02,5.134329999999999927e+02,5.000840000000000032e+02,1.029088999999999942e+03,4.869990000000000236e+02,4.184789999999999850e+02,4.089399999999999977e+02,3.972359999999999900e+02,3.930889999999999986e+02,4.416209999999999809e+02,1.217481999999999971e+03,3.066960000000000264e+02,4.255810000000000173e+02,2.352230000000000132e+02,3.831970000000000027e+02,3.866970000000000027e+02,2.646340000000000146e+02,0.000000000000000000e+00,8.349220000000000255e+02,5.762699999999999818e+02,4.550380000000000109e+02,6.769619999999999891e+02,4.043399999999999750e+02,4.229700000000000273e+02,5.087509999999999764e+02,5.160570000000000164e+02,4.672219999999999800e+02
1.058818999999999960e+03,9.663200000000000500e+02,1.154170000000000073e+03,1.040066000000000031e+03,1.144527000000000044e+03,1.005753000000000043e+03,1.047941000000000031e+03,1.016035999999999945e+03,1.024742999999999938e+03,6.352450000000000045e+02,1.214246000000000095e+03,1.145196999999999889e+03,8.623029999999999973e+02,5.541649999999999636e+02,8.397820000000000391e+02,1.060519999999999982e+03,1.066108999999999924e+03,1.059213999999999942e+03,1.058788999999999987e+03,6.135560000000000400e+02,4.964940000000000282e+02,6.909479999999999791e+02,5.396910000000000309e+02,7.410309999999999491e+02,5.329389999999999645e+02,5.107939999999999827e+02,1.099136999999999944e+03,8.349220000000000255e+02,0.000000000000000000e+00,2.963000000000000114e+02,1.182313000000000102e+03,3.390299999999999727e+02,1.005836000000000013e+03,1.039368999999999915e+03,6.041190000000000282e+02,1.185538999999999987e+03,7.886770000000000209e+02
1.205635999999999967e+03,1.045978000000000065e+03,1.095087999999999965e+03,1.021023000000000025e+03,1.068248000000000047e+03,9.311609999999999445e+02,9.531290000000000191e+02,8.904099999999999682e+02,8.942749999999999773e+02,8.260220000000000482e+02,1.036753999999999905e+03,9.718300000000000409e+02,7.486889999999999645e+02,7.381319999999999482e+02,7.254149999999999636e+02,8.780099999999999909e+02,8.790549999999999500e+02,8.700879999999999654e+02,8.684149999999999636e+02,5.043109999999999786e+02,7.742079999999999700e+02,5.217290000000000418e+02,4.173709999999999809e+02,5.460960000000000036e+02,3.810129999999999768e+02,3.535749999999999886e+02,8.341459999999999582e+02,5.762699999999999818e+02,2.963000000000000114e+02,0.000000000000000000e+00,8.887559999999999718e+02,1.569000000000000057e+02,7.095679999999999836e+02,7.431140000000000327e+02,3.233910000000000196e+02,8.894400000000000546e+02,4.988740000000000236e+02
1.793625999999999976e+03,1.533667999999999893e+03,1.245575000000000045e+03,1.301127999999999929e+03,1.181621000000000095e+03,1.109606999999999971e+03,1.065574000000000069e+03,9.465370000000000346e+02,9.333200000000000500e+02,1.551067999999999984e+03,8.322039999999999509e+02,8.188769999999999527e+02,9.299239999999999782e+02,1.470340999999999894e+03,9.211929999999999836e+02,7.501459999999999582e+02,7.330220000000000482e+02,7.223869999999999436e+02,7.170399999999999636e+02,8.961539999999999964e+02,1.623230999999999995e+03,7.615240000000000009e+02,8.729339999999999691e+02,6.881970000000000027e+02,8.249239999999999782e+02,8.225720000000000027e+02,3.303469999999999800e+02,4.550380000000000109e+02,1.182313000000000102e+03,8.887559999999999718e+02,0.000000000000000000e+00,9.223150000000000546e+02,2.107439999999999998e+02,1.830860000000000127e+02,6.498600000000000136e+02,1.018750000000000000e+02,4.793229999999999791e+02
