3.094978000000000065e+03,3.020670000000000073e+03,3.777161000000000058e+03,2.755045999999999822e+03,2.311804999999999836e+03,2.175112000000000080e+03,3.184380000000000109e+03,1.978566000000000031e+03,3.373507999999999811e+03,1.067189999999999941e+02,0.000000000000000000e+00,1.411952999999999975e+03,2.723610999999999876e+03,3.850603000000000065e+03,2.824103000000000065e+03,5.914623999999999796e+03,4.086733000000000175e+03,3.704202000000000226e+03,3.530266000000000076e+03,5.221457000000000335e+03,4.400615999999999985e+03,4.227454999999999927e+03,4.402310000000000400e+03,7.016251000000000204e+03,6.523143000000000029e+03,5.450408000000000357e+03,6.597243000000000393e+03,5.140255000000000109e+03,4.775618999999999687e+03
3.986260999999999967e+03,3.913829000000000178e+03,2.995644999999999982e+03,2.315286999999999807e+03,2.324088999999999942e+03,3.013534000000000106e+03,2.202271999999999935e+03,1.320773999999999887e+03,2.177217999999999847e+03,1.359739000000000033e+03,1.411952999999999975e+03,0.000000000000000000e+00,1.314238000000000056e+03,2.510057999999999993e+03,2.250246999999999844e+03,4.583091000000000349e+03,2.980119000000000142e+03,2.777139000000000124e+03,2.752827000000000226e+03,4.030509000000000015e+03,3.474416000000000167e+03,3.401579999999999927e+03,3.530385000000000218e+03,5.733261000000000422e+03,5.281676999999999680e+03,4.334167000000000371e+03,5.354386000000000422e+03,4.141692000000000007e+03,3.896851999999999862e+03
5.092505000000000109e+03,5.023748999999999796e+03,2.876146999999999935e+03,2.719885999999999967e+03,3.087835000000000036e+03,4.141288999999999760e+03,1.986761999999999944e+03,1.899854000000000042e+03,1.576299999999999955e+03,2.673844999999999800e+03,2.723610999999999876e+03,1.314238000000000056e+03,0.000000000000000000e+00,1.321762999999999920e+03,2.330295999999999822e+03,3.350166000000000167e+03,2.171148999999999887e+03,2.274068999999999960e+03,2.457697999999999865e+03,3.007028999999999996e+03,2.866295000000000073e+03,2.934134000000000015e+03,2.987309000000000196e+03,4.546823999999999614e+03,4.152643000000000029e+03,3.399346000000000004e+03,4.222295000000000073e+03,3.375442000000000007e+03,3.305898999999999887e+03
6.406149999999999636e+03,6.336658999999999651e+03,3.903802000000000135e+03,3.972384000000000015e+03,4.400104000000000269e+03,5.448662000000000262e+03,3.063530999999999949e+03,3.213175999999999931e+03,2.490666000000000167e+03,3.821568999999999960e+03,3.850603000000000065e+03,2.510057999999999993e+03,1.321762999999999920e+03,0.000000000000000000e+00,2.350159999999999854e+03,2.073382999999999811e+03,1.202913999999999987e+03,1.669922000000000025e+03,2.040854000000000042e+03,1.724932000000000016e+03,1.998416999999999916e+03,2.212034000000000106e+03,2.172373000000000047e+03,3.237878999999999905e+03,2.830931000000000040e+03,2.164036999999999807e+03,2.900708999999999833e+03,2.284422000000000025e+03,2.396637999999999920e+03
5.903389000000000124e+03,5.828854999999999563e+03,5.055827000000000226e+03,4.546823999999999614e+03,4.557289999999999964e+03,4.954908000000000357e+03,4.179746000000000095e+03,3.555628999999999905e+03,3.883655000000000200e+03,2.863806999999999789e+03,2.824103000000000065e+03,2.250246999999999844e+03,2.330295999999999822e+03,2.350159999999999854e+03,0.000000000000000000e+00,3.950034999999999854e+03,1.739811999999999898e+03,1.108050999999999931e+03,7.720819999999999936e+02,2.879862999999999829e+03,1.701152000000000044e+03,1.449951000000000022e+03,1.649942999999999984e+03,4.779703000000000429e+03,4.196725000000000364e+03,2.930918000000000120e+03,4.269823000000000320e+03,2.469818000000000211e+03,2.009994999999999891e+03
8.436198000000000320e+03,8.368360000000000582e+03,5.441225999999999658e+03,5.801939000000000306e+03,6.341091999999999643e+03,7.490327000000000226e+03,4.733715000000000146e+03,5.175288999999999760e+03,4.088059000000000196e+03,5.889373999999999796e+03,5.914623999999999796e+03,4.583091000000000349e+03,3.350166000000000167e+03,2.073382999999999811e+03,3.950034999999999854e+03,0.000000000000000000e+00,2.220672999999999774e+03,2.897221000000000004e+03,3.324153999999999996e+03,1.274645999999999958e+03,2.650905000000000200e+03,3.017967000000000098e+03,2.836795999999999822e+03,1.243874000000000024e+03,1.087939000000000078e+03,1.641560999999999922e+03,1.129036000000000058e+03,2.251543000000000120e+03,2.772563000000000102e+03
6.962778000000000247e+03,6.889868000000000393e+03,4.989600000000000364e+03,4.883362000000000080e+03,5.174322000000000116e+03,5.989273000000000138e+03,4.116363000000000284e+03,4.005135999999999967e+03,3.600347000000000207e+03,4.089144999999999982e+03,4.086733000000000175e+03,2.980119000000000142e+03,2.171148999999999887e+03,1.202913999999999987e+03,1.739811999999999898e+03,2.220672999999999774e+03,0.000000000000000000e+00,6.833329999999999700e+02,1.115671000000000049e+03,1.173077999999999975e+03,7.956770000000000209e+02,1.040203999999999951e+03,9.736839999999999691e+02,3.063449000000000069e+03,2.503885999999999967e+03,1.367276000000000067e+03,2.578221000000000004e+03,1.207039999999999964e+03,1.200545000000000073e+03
6.693612000000000080e+03,6.619583999999999833e+03,5.150216000000000349e+03,4.886176999999999680e+03,5.070721999999999753e+03,5.724119999999999891e+03,4.260574999999999818e+03,3.946340999999999894e+03,3.817867000000000189e+03,3.722193000000000211e+03,3.704202000000000226e+03,2.777139000000000124e+03,2.274068999999999960e+03,1.669922000000000025e+03,1.108050999999999931e+03,2.897221000000000004e+03,6.833329999999999700e+02,0.000000000000000000e+00,4.326920000000000073e+02,1.775528000000000020e+03,7.048709999999999809e+02,6.630090000000000146e+02,7.561090000000000373e+02,3.673931999999999789e+03,3.088733999999999924e+03,1.833711999999999989e+03,3.161795000000000073e+03,1.437977000000000089e+03,1.119715999999999894e+03
6.575923999999999978e+03,6.501496000000000095e+03,5.315725999999999658e+03,4.959082999999999629e+03,5.074390999999999622e+03,5.614712999999999738e+03,4.425086000000000240e+03,3.992110000000000127e+03,4.029336999999999989e+03,3.559688999999999851e+03,3.530266000000000076e+03,2.752827000000000226e+03,2.457697999999999865e+03,2.040854000000000042e+03,7.720819999999999936e+02,3.324153999999999996e+03,1.115671000000000049e+03,4.326920000000000073e+02,0.000000000000000000e+00,2.174409000000000106e+03,9.292870000000000346e+02,6.976660000000000537e+02,8.846040000000000418e+02,4.063728000000000065e+03,3.467989000000000033e+03,2.176708000000000084e+03,3.539969999999999800e+03,1.697874000000000024e+03,1.252373000000000047e+03
8.009386999999999716e+03,7.937761000000000422e+03,5.594541000000000167e+03,5.695221999999999753e+03,6.093552999999999884e+03,7.039274999999999636e+03,4.775457999999999629e+03,4.906061999999999898e+03,4.179746000000000095e+03,5.216693000000000211e+03,5.221457000000000335e+03,4.030509000000000015e+03,3.007028999999999996e+03,1.724932000000000016e+03,2.879862999999999829e+03,1.274645999999999958e+03,1.173077999999999975e+03,1.775528000000000020e+03,2.174409000000000106e+03,0.000000000000000000e+00,1.399576999999999998e+03,1.770075000000000045e+03,1.577032999999999902e+03,1.900073000000000093e+03,1.330830999999999904e+03,5.099019999999999868e+02,1.405148999999999887e+03,1.001803999999999974e+03,1.498289999999999964e+03
7.398462999999999738e+03,7.324426999999999680e+03,5.726220000000000255e+03,5.536100000000000364e+03,5.754028000000000247e+03,6.428979000000000269e+03,4.843462000000000444e+03,4.614750000000000000e+03,4.355701000000000022e+03,4.421195999999999913e+03,4.400615999999999985e+03,3.474416000000000167e+03,2.866295000000000073e+03,1.998416999999999916e+03,1.701152000000000044e+03,2.650905000000000200e+03,7.956770000000000209e+02,7.048709999999999809e+02,9.292870000000000346e+02,1.399576999999999998e+03,0.000000000000000000e+00,3.705609999999999786e+02,1.979259999999999877e+02,3.221679000000000087e+03,2.610182999999999993e+03,1.285423999999999978e+03,2.679431000000000040e+03,7.686749999999999545e+02,4.404569999999999936e+02
7.266048999999999978e+03,7.191688000000000102e+03,5.809840000000000146e+03,5.544929000000000087e+03,5.710720000000000255e+03,6.302327000000000226e+03,4.920893000000000029e+03,4.598577000000000226e+03,4.467823000000000320e+03,4.255951000000000022e+03,4.227454999999999927e+03,3.401579999999999927e+03,2.934134000000000015e+03,2.212034000000000106e+03,1.449951000000000022e+03,3.017967000000000098e+03,1.040203999999999951e+03,6.630090000000000146e+02,6.976660000000000537e+02,1.770075000000000045e+03,3.705609999999999786e+02,0.000000000000000000e+00,2.201419999999999959e+02,3.583195000000000164e+03,2.969005999999999858e+03,1.638257000000000062e+03,3.037291999999999916e+03,1.070344000000000051e+03,5.600779999999999745e+02
7.424953000000000429e+03,7.350713999999999942e+03,5.856587000000000444e+03,5.633717999999999847e+03,5.826828999999999724e+03,6.458375000000000000e+03,4.970770999999999731e+03,4.700011999999999716e+03,4.496690999999999804e+03,4.427564000000000306e+03,4.402310000000000400e+03,3.530385000000000218e+03,2.987309000000000196e+03,2.172373000000000047e+03,1.649942999999999984e+03,2.836795999999999822e+03,9.736839999999999691e+02,7.561090000000000373e+02,8.846040000000000418e+02,1.577032999999999902e+03,1.979259999999999877e+02,2.201419999999999959e+02,0.000000000000000000e+00,3.370025000000000091e+03,2.754487000000000080e+03,1.422236000000000104e+03,2.822264999999999873e+03,8.506399999999999864e+02,3.741390000000000100e+02
9.639272000000000844e+03,9.570382999999999811e+03,6.674682999999999993e+03,7.044244999999999891e+03,7.572244999999999891e+03,8.685173000000000684e+03,5.976922999999999774e+03,6.399847999999999956e+03,5.330467999999999847e+03,7.000257999999999811e+03,7.016251000000000204e+03,5.733261000000000422e+03,4.546823999999999614e+03,3.237878999999999905e+03,4.779703000000000429e+03,1.243874000000000024e+03,3.063449000000000069e+03,3.673931999999999789e+03,4.063728000000000065e+03,1.900073000000000093e+03,3.221679000000000087e+03,3.583195000000000164e+03,3.370025000000000091e+03,0.000000000000000000e+00,6.202599999999999909e+02,1.951138999999999896e+03,5.590170000000000528e+02,2.580481999999999971e+03,3.172710999999999785e+03
9.229436999999999898e+03,9.159224000000000160e+03,6.464689999999999600e+03,6.739765999999999622e+03,7.220438000000000102e+03,8.266615999999999985e+03,5.718634000000000015e+03,6.036969000000000051e+03,5.083332999999999629e+03,6.513105999999999767e+03,6.523143000000000029e+03,5.281676999999999680e+03,4.152643000000000029e+03,2.830931000000000040e+03,4.196725000000000364e+03,1.087939000000000078e+03,2.503885999999999967e+03,3.088733999999999924e+03,3.467989000000000033e+03,1.330830999999999904e+03,2.610182999999999993e+03,2.969005999999999858e+03,2.754487000000000080e+03,6.202599999999999909e+02,0.000000000000000000e+00,1.333333000000000084e+03,7.453600000000000136e+01,1.960230000000000018e+03,2.552530000000000200e+03
8.320272999999999229e+03,8.247709999999999127e+03,6.060161000000000058e+03,6.110283000000000357e+03,6.470552999999999884e+03,7.347203000000000429e+03,5.227332000000000335e+03,5.287354000000000269e+03,4.644739999999999782e+03,5.454712999999999738e+03,5.450408000000000357e+03,4.334167000000000371e+03,3.399346000000000004e+03,2.164036999999999807e+03,2.930918000000000120e+03,1.641560999999999922e+03,1.367276000000000067e+03,1.833711999999999989e+03,2.176708000000000084e+03,5.099019999999999868e+02,1.285423999999999978e+03,1.638257000000000062e+03,1.422236000000000104e+03,1.951138999999999896e+03,1.333333000000000084e+03,0.000000000000000000e+00,1.400396999999999935e+03,6.482880000000000109e+02,1.230419000000000096e+03
9.300611999999999171e+03,9.230459999999999127e+03,6.521929000000000087e+03,6.804328999999999724e+03,7.288213999999999942e+03,8.338148999999999432e+03,5.779514000000000124e+03,6.105234999999999673e+03,5.143091000000000349e+03,6.587067000000000007e+03,6.597243000000000393e+03,5.354386000000000422e+03,4.222295000000000073e+03,2.900708999999999833e+03,4.269823000000000320e+03,1.129036000000000058e+03,2.578221000000000004e+03,3.161795000000000073e+03,3.539969999999999800e+03,1.405148999999999887e+03,2.679431000000000040e+03,3.037291999999999916e+03,2.822264999999999873e+03,5.590170000000000528e+02,7.453600000000000136e+01,1.400396999999999935e+03,0.000000000000000000e+00,2.023541999999999916e+03,2.616228999999999814e+03
8.102469000000000051e+03,8.028837000000000444e+03,6.164256000000000313e+03,6.090179000000000087e+03,6.373033000000000357e+03,7.130061999999999898e+03,5.300970000000000255e+03,5.208886999999999716e+03,4.760543999999999869e+03,5.156037000000000262e+03,5.140255000000000109e+03,4.141692000000000007e+03,3.375442000000000007e+03,2.284422000000000025e+03,2.469818000000000211e+03,2.251543000000000120e+03,1.207039999999999964e+03,1.437977000000000089e+03,1.697874000000000024e+03,1.001803999999999974e+03,7.686749999999999545e+02,1.070344000000000051e+03,8.506399999999999864e+02,2.580481999999999971e+03,1.960230000000000018e+03,6.482880000000000109e+02,2.023541999999999916e+03,0.000000000000000000e+00,5.929400000000000546e+02
7.798698000000000320e+03,7.724474000000000160e+03,6.162547999999999774e+03,5.975730999999999767e+03,6.186060000000000400e+03,6.831793999999999869e+03,5.281051999999999680e+03,5.051390999999999622e+03,4.787104000000000269e+03,4.801340000000000146e+03,4.775618999999999687e+03,3.896851999999999862e+03,3.305898999999999887e+03,2.396637999999999920e+03,2.009994999999999891e+03,2.772563000000000102e+03,1.200545000000000073e+03,1.119715999999999894e+03,1.252373000000000047e+03,1.498289999999999964e+03,4.404569999999999936e+02,5.600779999999999745e+02,3.741390000000000100e+02,3.172710999999999785e+03,2.552530000000000200e+03,1.230419000000000096e+03,2.616228999999999814e+03,5.929400000000000546e+02,0.000000000000000000e+00
